pinyintone,pinyinnone,pinyinnum,traditional,simplified,MC,OC,datasource,sensorymod
sà~sà~lā,sa~sa~la,sa4~sa4~la1,趿趿拉,趿趿拉,NA~NA~lop,NA~NA~*[r]ˤəp,LiJingEr,SOUND
tái~tái~tái,tai~tai~tai,tai2~tai2~tai2,台台台,台台台,yi~yi~yi,*lə~*lə~*lə,LiJingEr,SOUND
tāng~lāng~tāng,tang~lang~tang,tang1~lang1~tang1,鏜啷鏜,镗啷镗,thang~NA~thang,*tʰˤaŋ~NA~*tʰˤaŋ,LiJingEr,SOUND
téng~téng~téng,teng~teng~teng,teng2~teng2~teng2,騰騰騰,腾腾腾,dong~dong~dong,*lˤəŋ~*lˤəŋ~*lˤəŋ,LiJingEr,SOUND
tī~tà~tà,ti~ta~ta,ti1~ta4~ta4,踢嗒嗒,踢嗒嗒,"NA","NA",LiJingEr,SOUND
tū~tū~tū,tu~tu~tu,tu1~tu1~tu1,突突突,突突突,dwot~dwot~dwot,*m-tʰˤut~*m-tʰˤut~*m-tʰˤut,LiJingEr,SOUND
wū~wū~wū,wu~wu~wu,wu1~wu1~wu1,嗚嗚嗚,呜呜呜,"NA","NA",LiJingEr,SOUND
wū~hā~hā,wu~ha~ha,wu1~ha1~ha1,嗚哈哈,呜哈哈,"NA","NA",LiJingEr,SOUND
wū~yā~yā,wu~ya~ya,wu1~ya1~ya1,嗚呀呀,呜呀呀,"NA","NA",LiJingEr,SOUND
záo~záo~záo,zao~zao~zao,zao2~zao2~zao2,鑿鑿鑿,凿凿凿,dzak~dzak~dzak,*[dz]ˤawk~*[dz]ˤawk~*[dz]ˤawk,LiJingEr,SOUND
zhī~lou~lou,zhi~lou~lou,zhi1~lou5~lou5,吱嘍嘍,吱喽喽,"NA","NA",LiJingEr,SOUND
ba~tà~ba~tà,ba~ta~ba~ta,ba5~ta4~ba5~ta4,吧嗒吧嗒,吧嗒吧嗒,"NA","NA",LiJingEr,SOUND
ba~jī~ba~jī,ba~ji~ba~ji,ba5~ji1~ba5~ji1,吧唧吧唧,吧唧吧唧,"NA","NA",LiJingEr,SOUND
bā~la~bā~la,ba~la~ba~la,ba1~la5~ba1~la5,叭啦叭啦,叭啦叭啦,"NA","NA",LiJingEr,SOUND
bì~lǐ~bì~lǐ,bi~li~bi~li,bi4~li3~bi4~li3,嗶里嗶里,哔里哔里,NA~liX~NA~liX,NA~*(mə.)rəʔ~NA~*(mə.)rəʔ,LiJingEr,SOUND
cāng~cāng~qìng~cāng,cang~cang~qing~cang,cang1~cang1~qing4~cang1,倉倉慶倉,仓仓庆仓,tshang~tshang~khjaengH~tshang,*[s.r̥]ˤaŋ~*[s.r̥]ˤaŋ~*[kʰ]raŋ-s~*[s.r̥]ˤaŋ,LiJingEr,SOUND
cáo~cáo~zá~zá,cao~cao~za~za,cao2~cao2~za2~za2,嘈嘈雜雜,嘈嘈杂杂,NA~NA~dzop~dzop,NA~NA~*[dz]ˤ[u]p~*[dz]ˤ[u]p,LiJingEr,SOUND
zhā~zhā~qiē~qiē,zha~zha~qie~qie,zha1~zha1~qie1~qie1,喳喳切切,喳喳切切,NA~NA~tshet~tshet,NA~NA~*[tsʰ]ˤi[t]~*[tsʰ]ˤi[t],LiJingEr,SOUND
chǎo~chǎo~nāng~nāng,chao~chao~nang~nang,chao3~chao3~nang1~nang1,吵吵囔囔,吵吵囔囔,"NA","NA",LiJingEr,SOUND
chī~līu~chī~līu,chi~liu~chi~liu,chi1~liu1~chi1~liu1,哧溜哧溜,哧溜哧溜,"NA","NA",LiJingEr,SOUND
cì~līu~cì~līu,ci~liu~ci~liu,ci4~liu1~ci4~liu1,刺溜刺溜,刺溜刺溜,tshjeH~NA~tshjeH,*[tsʰ]ek-s~NA~*[tsʰ]ek-s,LiJingEr,SOUND
chōu~chōu~dā~dā,chou~chou~da~da,chou1~chou1~da1~da1,抽抽搭搭,抽抽搭搭,trhjuw~trhjuw,*l̥ru~*l̥ru,LiJingEr,SOUND
ba~tà~ba~tà,ba~ta~ba~ta,ba5~ta4~ba5~ta4,吧嗒吧嗒,吧嗒吧嗒,"NA","NA",LiJingEr,SOUND
ba~lǎ~ba~lǎ,ba~la~ba~la,ba5~la3~ba5~la3,吧喇吧喇,吧喇吧喇,"NA","NA",LiJingEr,SOUND
bì~bì~bō~bō,bi~bi~bo~bo,bi4~bi4~bo1~bo1,畢畢剝剝,毕毕剥剥,pjit~pjit~paewk~paewk,*pi[t]~*pi[t]~*[p]ˤrok (~ *mə-pˤrok)~*[p]ˤrok (~ *mə-pˤrok),LiJingEr,SOUND
bù~bù~gǔ~gǔ,bu~bu~gu~gu,bu4~bu4~gu3~gu3,布布谷谷,布布谷谷,puH~puH~kuwk~kuwk,*pˤa-s~*pˤa-s~*C.qˤok~*C.qˤok,LiJingEr,SOUND
cáo~cáo~qiē~qiē,cao~cao~qie~qie,cao2~cao2~qie1~qie1,嘈嘈切切,嘈嘈切切,NA~NA~tshet~tshet,NA~NA~*[tsʰ]ˤi[t]~*[tsʰ]ˤi[t],LiJingEr,SOUND
zhā~zhā~la~la,zha~zha~la~la,zha1~zha1~la5~la5,喳喳啦啦,喳喳啦啦,"NA","NA",LiJingEr,SOUND
zhā~la~zhā~la,zha~la~zha~la,zha1~la5~zha1~la5,喳啦喳啦,喳啦喳啦,"NA","NA",LiJingEr,SOUND
chī~chī~līu~līu,chi~chi~liu~liu,chi1~chi1~liu1~liu1,哧哧溜溜,哧哧溜溜,"NA","NA",LiJingEr,SOUND
zī~zī~la~la,zi~zi~la~la,zi1~zi1~la5~la5,呲呲啦啦,呲呲啦啦,"NA","NA",LiJingEr,SOUND
zī~la~zī~la,zi~la~zi~la,zi1~la5~zi1~la5,呲啦呲啦,呲啦呲啦,"NA","NA",LiJingEr,SOUND
chōu~chōu~dā~dā,chou~chou~da~da,chou1~chou1~da1~da1,抽抽搭搭,抽抽搭搭,trhjuw~trhjuw,*l̥ru~*l̥ru,LiJingEr,SOUND
chōu~chōu~yē~yē,chou~chou~ye~ye,chou1~chou1~ye1~ye1,抽抽噎噎,抽抽噎噎,trhjuw~trhjuw~'et~'et,*l̥ru~*l̥ru~*qˤik~*qˤik,LiJingEr,SOUND
dāng~lāng~dāng~lāng,dang~lang~dang~lang,dang1~lang1~dang1~lang1,當啷當啷,当啷当啷,tang~NA~tang,*tˤaŋ~NA~*tˤaŋ,LiJingEr,SOUND
dēng~lèng~dēng~lèng,deng~leng~deng~leng,deng1~leng4~deng1~leng4,噔愣噔愣,噔愣噔愣,"NA","NA",LiJingEr,SOUND
dī~dá~dī~dá,di~da~di~da,di1~da2~di1~da2,滴答滴答,滴答滴答,NA~top~NA~top,NA~*[t]ˤ[u]p~NA~*[t]ˤ[u]p,LiJingEr,SOUND
dī~dī~dá~dá,di~di~da~da,di1~di1~da2~da2,滴滴答答,滴滴答答,NA~NA~top~top,NA~NA~*[t]ˤ[u]p~*[t]ˤ[u]p,LiJingEr,SOUND
dí~dí~dū~dū,di~di~du~du,di2~di2~du1~du1,嘀嘀嘟嘟,嘀嘀嘟嘟,"NA","NA",LiJingEr,SOUND
dí~dí~tà~tà,di~di~ta~ta,di2~di2~ta4~ta4,嘀嘀嗒嗒,嘀嘀嗒嗒,"NA","NA",LiJingEr,SOUND
dī~lǐ~dā~lā,di~li~da~la,di1~li3~da1~la1,滴里搭拉,滴里搭拉,NA~liX~NA~lop,NA~*(mə.)rəʔ~NA~*[r]ˤəp,LiJingEr,SOUND
dí~lī~dí~lī,di~li~di~li,di2~li1~di2~li1,嘀哩嘀哩,嘀哩嘀哩,"NA","NA",LiJingEr,SOUND
dí~lǐ~duō~luò,di~li~duo~luo,di2~li3~duo1~luo4,嘀里多落,嘀里多落,NA~liX~ta~lak,NA~*(mə.)rəʔ~*[t.l]ˤaj~*kə.rˤak,LiJingEr,SOUND
dí~dí~gū~gū,di~di~gu~gu,di2~di2~gu1~gu1,嘀嘀咕咕,嘀嘀咕咕,"NA","NA",LiJingEr,SOUND
dí~dí~dēng~dēng,di~di~deng~deng,di2~di2~deng1~deng1,嘀嘀噔噔,嘀嘀噔噔,"NA","NA",LiJingEr,SOUND
dīng~dāng~dīng~dāng,ding~dang~ding~dang,ding1~dang1~ding1~dang1,丁當丁當,丁当丁当,teng~tang~teng~tang,*tˤeŋ~*tˤaŋ~*tˤeŋ~*tˤaŋ,LiJingEr,SOUND
dīng~dīng~dāng~dāng,ding~ding~dang~dang,ding1~ding1~dang1~dang1,叮叮當當,叮叮当当,NA~NA~tang~tang,NA~NA~*tˤaŋ~*tˤaŋ,LiJingEr,SOUND
dīng~dīng~dōng~dōng,ding~ding~dong~dong,ding1~ding1~dong1~dong1,叮叮咚咚,叮叮咚咚,"NA","NA",LiJingEr,SOUND
dīng~dīng~guāng~guāng,ding~ding~guang~guang,ding1~ding1~guang1~guang1,叮叮咣咣,叮叮咣咣,"NA","NA",LiJingEr,SOUND
dīng~dōng~dīng~dōng,ding~dong~ding~dong,ding1~dong1~ding1~dong1,丁冬丁冬,丁冬丁冬,teng~towng~teng~towng,*tˤeŋ~*tˤuŋ~*tˤeŋ~*tˤuŋ,LiJingEr,SOUND
dīng~líng~dāng~láng,ding~ling~dang~lang,ding1~ling2~dang1~lang2,丁零當郎,丁零当郎,teng~leng~tang~lang,*tˤeŋ~*[r]ˤiŋ~*tˤaŋ~*C.rˤaŋ,LiJingEr,SOUND
dōng~dāng~dōng~dāng,dong~dang~dong~dang,dong1~dang1~dong1~dang1,咚當咚當,咚当咚当,NA~tang~NA~tang,NA~*tˤaŋ~NA~*tˤaŋ,LiJingEr,SOUND
dū~dā~dū~dā,du~da~du~da,du1~da1~du1~da1,嘟噠嘟噠,嘟哒嘟哒,"NA","NA",LiJingEr,SOUND
dū~dū~nāng~nāng,du~du~nang~nang,du1~du1~nang1~nang1,嘟嘟囔囔,嘟嘟囔囔,"NA","NA",LiJingEr,SOUND
dū~dū~niàn~niàn,du~du~nian~nian,du1~du1~nian4~nian4,嘟嘟念念,嘟嘟念念,NA~NA~nemH~nemH,NA~NA~*nˤim-s~*nˤim-s,LiJingEr,SOUND
fēn~fēn~nāng~nāng,fen~fen~nang~nang,fen1~fen1~nang1~nang1,紛紛囔囔,纷纷囔囔,"NA","NA",LiJingEr,SOUND
gā~zhā~gā~zhā,ga~zha~ga~zha,ga1~zha1~ga1~zha1,嘎喳嘎喳,嘎喳嘎喳,"NA","NA",LiJingEr,SOUND
gā~dé~gā~dé,ga~de~ga~de,ga1~de2~ga1~de2,嘎得嘎得,嘎得嘎得,NA~tok~NA~tok,NA~*tˤək~NA~*tˤək,LiJingEr,SOUND
gā~gā~dēng~dēng,ga~ga~deng~deng,ga1~ga1~deng1~deng1,嘎嘎噔噔,嘎嘎噔噔,"NA","NA",LiJingEr,SOUND
gā~gā~zhā~zhā,ga~ga~zha~zha,ga1~ga1~zha1~zha1,嘎嘎喳喳,嘎嘎喳喳,"NA","NA",LiJingEr,SOUND
gā~zhī~gā~zhī,ga~zhi~ga~zhi,ga1~zhi1~ga1~zhi1,嘎吱嘎吱,嘎吱嘎吱,"NA","NA",LiJingEr,SOUND
chōu~chōu~yān~yān,chou~chou~yan~yan,chou1~chou1~yan1~yan1,抽抽咽咽,抽抽咽咽,trhjuw~trhjuw~'en~'en,*l̥ru~*l̥ru~*ʔˤi[n]~*ʔˤi[n],LiJingEr,SOUND
dāng~lāng~huā~la,dang~lang~hua~la,dang1~lang1~hua1~la5,當啷嘩啦,当啷哗啦,tang,*tˤaŋ,LiJingEr,SOUND
dí~tà~dí~tà,di~ta~di~ta,di2~ta4~di2~ta4,嘀嗒嘀嗒,嘀嗒嘀嗒,"NA","NA",LiJingEr,SOUND
dí~dé~dí~dé,di~de~di~de,di2~de2~di2~de2,嘀得嘀得,嘀得嘀得,NA~tok~NA~tok,NA~*tˤək~NA~*tˤək,LiJingEr,SOUND
dī~dī~dā~dā,di~di~da~da,di1~di1~da1~da1,滴滴噠噠,滴滴哒哒,"NA","NA",LiJingEr,SOUND
dī~dī~līu~līu,di~di~liu~liu,di1~di1~liu1~liu1,滴滴溜溜,滴滴溜溜,"NA","NA",LiJingEr,SOUND
dí~lā~dā~la,di~la~da~la,di2~la1~da1~la5,嘀拉噠啦,嘀拉哒啦,NA~lop,NA~*[r]ˤəp,LiJingEr,SOUND
dí~lī~dí~la,di~li~di~la,di2~li1~di2~la5,嘀哩嘀啦,嘀哩嘀啦,"NA","NA",LiJingEr,SOUND
dī~lǐ~dū~lū,di~li~du~lu,di1~li3~du1~lu1,滴里都嚕,滴里都噜,NA~liX~tu,NA~*(mə.)rəʔ~*tˤa,LiJingEr,SOUND
dí~lū~dū~lū,di~lu~du~lu,di2~lu1~du1~lu1,嘀嚕嘟嚕,嘀噜嘟噜,"NA","NA",LiJingEr,SOUND
dí~dēng~dí~dēng,di~deng~di~deng,di2~deng1~di2~deng1,嘀噔嘀噔,嘀噔嘀噔,"NA","NA",LiJingEr,SOUND
dī~líng~líng~líng,di~ling~ling~ling,di1~ling2~ling2~ling2,滴鈴鈴鈴,滴铃铃铃,"NA","NA",LiJingEr,SOUND
dū~dū~nóng~nóng,du~du~nong~nong,du1~du1~nong2~nong2,嘟嘟噥噥,嘟嘟哝哝,"NA","NA",LiJingEr,SOUND
dū~lū~dū~lū,du~lu~du~lu,du1~lu1~du1~lu1,嘟嚕嘟嚕,嘟噜嘟噜,"NA","NA",LiJingEr,SOUND
gā~bēng~gā~bēng,ga~beng~ga~beng,ga1~beng1~ga1~beng1,嘎嘣嘎嘣,嘎嘣嘎嘣,"NA","NA",LiJingEr,SOUND
gā~tà~gā~tà,ga~ta~ga~ta,ga1~ta4~ga1~ta4,嘎嗒嘎嗒,嘎嗒嘎嗒,"NA","NA",LiJingEr,SOUND
gā~dēng~gā~dēng,ga~deng~ga~deng,ga1~deng1~ga1~deng1,嘎噔嘎噔,嘎噔嘎噔,"NA","NA",LiJingEr,SOUND
gā~gā~gā~gā,ga~ga~ga~ga,ga1~ga1~ga1~ga1,嘎嘎嘎嘎,嘎嘎嘎嘎,"NA","NA",LiJingEr,SOUND
gā~tà~gā~tà,ga~ta~ga~ta,ga1~ta4~ga1~ta4,嘎嗒嘎嗒,嘎嗒嘎嗒,"NA","NA",LiJingEr,SOUND
gē~dēng~gē~dēng,ge~deng~ge~deng,ge1~deng1~ge1~deng1,咯噔咯噔,咯噔咯噔,"NA","NA",LiJingEr,SOUND
gē~gē~dēng~dēng,ge~ge~deng~deng,ge1~ge1~deng1~deng1,咯咯噔噔,咯咯噔噔,"NA","NA",LiJingEr,SOUND
gē~zhī~gē~zhī,ge~zhi~ge~zhi,ge1~zhi1~ge1~zhi1,咯吱咯吱,咯吱咯吱,"NA","NA",LiJingEr,SOUND
gū~dōng~gū~dōng,gu~dong~gu~dong,gu1~dong1~gu1~dong1,咕咚咕咚,咕咚咕咚,"NA","NA",LiJingEr,SOUND
gū~gū~dōng~dōng,gu~gu~dong~dong,gu1~gu1~dong1~dong1,咕咕咚咚,咕咕咚咚,"NA","NA",LiJingEr,SOUND
gū~dū~gū~dū,gu~du~gu~du,gu1~du1~gu1~du1,咕嘟咕嘟,咕嘟咕嘟,"NA","NA",LiJingEr,SOUND
gū~gū~nóng~nóng,gu~gu~nong~nong,gu1~gu1~nong2~nong2,咕咕噥噥,咕咕哝哝,"NA","NA",LiJingEr,SOUND
gū~lóng~gǔ~lóng,gu~long~gu~long,gu1~long2~gu3~long2,咕隆鼓隆,咕隆鼓隆,NA~ljuwng~kuX~ljuwng,NA~*[r]uŋ~*[k]ˤaʔ~*[r]uŋ,LiJingEr,SOUND
gǔ~lù~ba~jī,gu~lu~ba~ji,gu3~lu4~ba5~ji1,骨碌吧唧,骨碌吧唧,kwot,*kˤut,LiJingEr,SOUND
gǔ~lù~gǔ~lù,gu~lu~gu~lu,gu3~lu4~gu3~lu4,骨碌骨碌,骨碌骨碌,kwot~NA~kwot,*kˤut~NA~*kˤut,LiJingEr,SOUND
gū~zhī~gū~zhī,gu~zhi~gu~zhi,gu1~zhi1~gu1~zhi1,咕吱咕吱,咕吱咕吱,"NA","NA",LiJingEr,SOUND
gū~jī~gū~jī,gu~ji~gu~ji,gu1~ji1~gu1~ji1,呱唧呱唧,呱唧呱唧,ku~NA~ku,*kʷˤa~NA~*kʷˤa,LiJingEr,SOUND
gū~la~gū~la,gu~la~gu~la,gu1~la5~gu1~la5,呱啦呱啦,呱啦呱啦,ku~NA~ku,*kʷˤa~NA~*kʷˤa,LiJingEr,SOUND
guāng~dāng~guāng~dāng,guang~dang~guang~dang,guang1~dang1~guang1~dang1,咣當咣當,咣当咣当,NA~tang~NA~tang,NA~*tˤaŋ~NA~*tˤaŋ,LiJingEr,SOUND
guāng~guāng~dāng~dāng,guang~guang~dang~dang,guang1~guang1~dang1~dang1,咣咣當當,咣咣当当,NA~NA~tang~tang,NA~NA~*tˤaŋ~*tˤaŋ,LiJingEr,SOUND
hēng~ā~hēng~ā,heng~a~heng~a,heng1~a1~heng1~a1,哼阿哼阿,哼阿哼阿,NA~'a~NA~'a,NA~*qˤa[j]~NA~*qˤa[j],LiJingEr,SOUND
háng~chī~háng~chī,hang~chi~hang~chi,hang2~chi1~hang2~chi1,吭哧吭哧,吭哧吭哧,"NA","NA",LiJingEr,SOUND
hēng~hēng~chī~chī,heng~heng~chi~chi,heng1~heng1~chi1~chi1,哼哼哧哧,哼哼哧哧,"NA","NA",LiJingEr,SOUND
hēng~hēng~jī~jī,heng~heng~ji~ji,heng1~heng1~ji1~ji1,哼哼唧唧,哼哼唧唧,"NA","NA",LiJingEr,SOUND
hōng~hōng~lóng~lóng,hong~hong~long~long,hong1~hong1~long2~long2,轟轟隆隆,轰轰隆隆,NA~NA~ljuwng~ljuwng,NA~NA~*[r]uŋ~*[r]uŋ,LiJingEr,SOUND
hōng~lóng~hōng~lóng,hong~long~hong~long,hong1~long2~hong1~long2,轟隆轟隆,轰隆轰隆,NA~ljuwng~NA~ljuwng,NA~*[r]uŋ~NA~*[r]uŋ,LiJingEr,SOUND
hū~chī~hū~chī,hu~chi~hu~chi,hu1~chi1~hu1~chi1,呼哧呼哧,呼哧呼哧,xu~NA~xu,*qʰˤa~NA~*qʰˤa,LiJingEr,SOUND
hū~hū~lū~lū,hu~hu~lu~lu,hu1~hu1~lu1~lu1,呼呼嚕嚕,呼呼噜噜,xu~xu,*qʰˤa~*qʰˤa,LiJingEr,SOUND
hū~lī~hū~lū,hu~li~hu~lu,hu1~li1~hu1~lu1,呼哩呼嚕,呼哩呼噜,xu~NA~xu,*qʰˤa~NA~*qʰˤa,LiJingEr,SOUND
hú~lǔ~hú~lǔ,hu~lu~hu~lu,hu2~lu3~hu2~lu3,胡魯胡魯,胡鲁胡鲁,hu~luX~hu~luX,*[g]ˤa~*[r]ˤaʔ~*[g]ˤa~*[r]ˤaʔ,LiJingEr,SOUND
huā~la~huā~la,hua~la~hua~la,hua1~la5~hua1~la5,嘩啦嘩啦,哗啦哗啦,"NA","NA",LiJingEr,SOUND
jī~dēng~gē~dēng,ji~deng~ge~deng,ji1~deng1~ge1~deng1,唧噔咯噔,唧噔咯噔,"NA","NA",LiJingEr,SOUND
jī~dīng~gū~dōng,ji~ding~gu~dong,ji1~ding1~gu1~dong1,唧叮咕咚,唧叮咕咚,"NA","NA",LiJingEr,SOUND
jī~jī~zhā~zhā,ji~ji~zha~zha,ji1~ji1~zha1~zha1,嘰嘰喳喳,叽叽喳喳,"NA","NA",LiJingEr,SOUND
jī~jī~gū~gū,ji~ji~gu~gu,ji1~ji1~gu1~gu1,咭咭咕咕,咭咭咕咕,"NA","NA",LiJingEr,SOUND
gē~lù~gē~lù,ge~lu~ge~lu,ge1~lu4~ge1~lu4,咯碌咯碌,咯碌咯碌,"NA","NA",LiJingEr,SOUND
gū~tà~gū~tà,gu~ta~gu~ta,gu1~ta4~gu1~ta4,咕嗒咕嗒,咕嗒咕嗒,"NA","NA",LiJingEr,SOUND
gū~dōng~gū~dōng,gu~dong~gu~dong,gu1~dong1~gu1~dong1,咕咚咕咚,咕咚咕咚,"NA","NA",LiJingEr,SOUND
gū~gū~gū~gū,gu~gu~gu~gu,gu1~gu1~gu1~gu1,咕咕呱呱,咕咕呱呱,NA~NA~ku~ku,NA~NA~*kʷˤa~*kʷˤa,LiJingEr,SOUND
gū~jī~gū~jī,gu~ji~gu~ji,gu1~ji1~gu1~ji1,咕唧咕唧,咕唧咕唧,"NA","NA",LiJingEr,SOUND
gǔ~lī~gǔ~dōng,gu~li~gu~dong,gu3~li1~gu3~dong1,骨哩骨咚,骨哩骨咚,kwot~NA~kwot,*kˤut~NA~*kˤut,LiJingEr,SOUND
gū~lū~gū~lū,gu~lu~gu~lu,gu1~lu1~gu1~lu1,咕嚕咕嚕,咕噜咕噜,"NA","NA",LiJingEr,SOUND
gū~tǔ~gū~tǔ,gu~tu~gu~tu,gu1~tu3~gu1~tu3,咕吐咕吐,咕吐咕吐,NA~thuX~NA~thuX,NA~*tʰˤaʔ~NA~*tʰˤaʔ,LiJingEr,SOUND
gū~tà~gū~tà,gu~ta~gu~ta,gu1~ta4~gu1~ta4,呱嗒呱嗒,呱嗒呱嗒,ku~NA~ku,*kʷˤa~NA~*kʷˤa,LiJingEr,SOUND
gū~jī~gū~la,gu~ji~gu~la,gu1~ji1~gu1~la5,呱唧呱啦,呱唧呱啦,ku~NA~ku,*kʷˤa~NA~*kʷˤa,LiJingEr,SOUND
guā~guā~zá~zá,gua~gua~za~za,gua1~gua1~za2~za2,刮刮雜雜,刮刮杂杂,kwaet~kwaet~dzop~dzop,*[kʷˤ]r[a]t~*[kʷˤ]r[a]t~*[dz]ˤ[u]p~*[dz]ˤ[u]p,LiJingEr,SOUND
hēng~chī~hēng~chī,heng~chi~heng~chi,heng1~chi1~heng1~chi1,哼哧哼哧,哼哧哼哧,"NA","NA",LiJingEr,SOUND
hēng~hēng~a~a,heng~heng~a~a,heng1~heng1~a5~a5,哼哼啊啊,哼哼啊啊,"NA","NA",LiJingEr,SOUND
hēng~hēng~hā~hā,heng~heng~ha~ha,heng1~heng1~ha1~ha1,哼哼哈哈,哼哼哈哈,"NA","NA",LiJingEr,SOUND
hōng~hōng~liè~liè,hong~hong~lie~lie,hong1~hong1~lie4~lie4,轟轟烈烈,轰轰烈烈,NA~NA~ljet~ljet,NA~NA~*[r]at~*[r]at,LiJingEr,SOUND
hū~hū~chī~chī,hu~hu~chi~chi,hu1~hu1~chi1~chi1,呼呼哧哧,呼呼哧哧,xu~xu,*qʰˤa~*qʰˤa,LiJingEr,SOUND
hū~lā~hū~lā,hu~la~hu~la,hu1~la1~hu1~la1,呼拉呼拉,呼拉呼拉,xu~lop~xu~lop,*qʰˤa~*[r]ˤəp~*qʰˤa~*[r]ˤəp,LiJingEr,SOUND
hū~lū~hū~lū,hu~lu~hu~lu,hu1~lu1~hu1~lu1,呼嚕呼嚕,呼噜呼噜,xu~NA~xu,*qʰˤa~NA~*qʰˤa,LiJingEr,SOUND
huā~huā~bō~bō,hua~hua~bo~bo,hua1~hua1~bo1~bo1,嘩嘩剝剝,哗哗剥剥,NA~NA~paewk~paewk,NA~NA~*[p]ˤrok (~ *mə-pˤrok)~*[p]ˤrok (~ *mə-pˤrok),LiJingEr,SOUND
jī~dēng~gā~dēng,ji~deng~ga~deng,ji1~deng1~ga1~deng1,唧噔嘎噔,唧噔嘎噔,"NA","NA",LiJingEr,SOUND
jī~dōng~gū~dōng,ji~dong~gu~dong,ji1~dong1~gu1~dong1,唧咚咕咚,唧咚咕咚,"NA","NA",LiJingEr,SOUND
jī~jī~bā~bā,ji~ji~ba~ba,ji1~ji1~ba1~ba1,咭咭巴巴,咭咭巴巴,NA~NA~pae~pae,NA~NA~*pˤra~*pˤra,LiJingEr,SOUND
jī~jī~gā~gā,ji~ji~ga~ga,ji1~ji1~ga1~ga1,嘰嘰嘎嘎,叽叽嘎嘎,"NA","NA",LiJingEr,SOUND
jī~jī~jī~jī,ji~ji~ji~ji,ji1~ji1~ji1~ji1,嘰嘰嘰嘰,叽叽叽叽,"NA","NA",LiJingEr,SOUND
jī~lǐ~gū~lū,ji~li~gu~lu,ji1~li3~gu1~lu1,咭里咕嚕,咭里咕噜,NA~liX,NA~*(mə.)rəʔ,LiJingEr,SOUND
jǐ~lǐ~gū~lū,ji~li~gu~lu,ji3~li3~gu1~lu1,幾里咕嚕,几里咕噜,kj+j~liX,*kəj~*(mə.)rəʔ,LiJingEr,SOUND
jǐ~lǐ~lā~zhā,ji~li~la~zha,ji3~li3~la1~zha1,幾里拉喳,几里拉喳,kj+j~liX~lop,*kəj~*(mə.)rəʔ~*[r]ˤəp,LiJingEr,SOUND
jī~lǐ~zhā~la,ji~li~zha~la,ji1~li3~zha1~la5,咭里扎啦,咭里扎啦,NA~liX,NA~*(mə.)rəʔ,LiJingEr,SOUND
jī~lǐ~jī~lā,ji~li~ji~la,ji1~li3~ji1~la1,唧里唧拉,唧里唧拉,NA~liX~NA~lop,NA~*(mə.)rəʔ~NA~*[r]ˤəp,LiJingEr,SOUND
jī~zhī~gē~zhī,ji~zhi~ge~zhi,ji1~zhi1~ge1~zhi1,咭吱咯吱,咭吱咯吱,"NA","NA",LiJingEr,SOUND
jī~lǐ~jī~lā,ji~li~ji~la,ji1~li3~ji1~la1,唧里唧拉,唧里唧拉,NA~liX~NA~lop,NA~*(mə.)rəʔ~NA~*[r]ˤəp,LiJingEr,SOUND
jī~zhī~gē~zhī,ji~zhi~ge~zhi,ji1~zhi1~ge1~zhi1,咭吱咯吱,咭吱咯吱,"NA","NA",LiJingEr,SOUND
kè~dīng~dīng~dāng,ke~ding~ding~dang,ke4~ding1~ding1~dang1,克丁丁當,克丁丁当,khok~teng~teng~tang,*kʰˤək~*tˤeŋ~*tˤeŋ~*tˤaŋ,LiJingEr,SOUND
kòu~kòu~dǔ~dǔ,kou~kou~du~du,kou4~kou4~du3~du3,叩叩篤篤,叩叩笃笃,khuwX~khuwX~towk~towk,*kʰˤ(r)oʔ~*kʰˤ(r)oʔ~*tˤuk~*tˤuk,LiJingEr,SOUND
kuāng~dāng~dāng~dāng,kuang~dang~dang~dang,kuang1~dang1~dang1~dang1,哐當當當,哐当当当,NA~tang~tang~tang,NA~*tˤaŋ~*tˤaŋ~*tˤaŋ,LiJingEr,SOUND
kuāng~dāng~kuāng~dāng,kuang~dang~kuang~dang,kuang1~dang1~kuang1~dang1,哐當哐當,哐当哐当,NA~tang~NA~tang,NA~*tˤaŋ~NA~*tˤaŋ,LiJingEr,SOUND
kuāng~kuāng~dāng~dāng,kuang~kuang~dang~dang,kuang1~kuang1~dang1~dang1,哐哐當當,哐哐当当,NA~NA~tang~tang,NA~NA~*tˤaŋ~*tˤaŋ,LiJingEr,SOUND
kuāng~lī~kuāng~dāng,kuang~li~kuang~dang,kuang1~li1~kuang1~dang1,哐哩哐當,哐哩哐当,NA~tang~NA~NA,NA~*tˤaŋ~NA~NA,LiJingEr,SOUND
lī~lī~la~la,li~li~la~la,li1~li1~la5~la5,哩哩啦啦,哩哩啦啦,"NA","NA",LiJingEr,SOUND
lī~lī~lū~lū,li~li~lu~lu,li1~li1~lu1~lu1,哩哩嚕嚕,哩哩噜噜,"NA","NA",LiJingEr,SOUND
lī~lī~luō~suō,li~li~luo~suo,li1~li1~luo1~suo1,哩哩囉嗦,哩哩囉嗦,"NA","NA",LiJingEr,SOUND
líng~dāng~líng~dāng,ling~dang~ling~dang,ling2~dang1~ling2~dang1,鈴鐺鈴鐺,铃铛铃铛,"NA","NA",LiJingEr,SOUND
líng~dāng~líng~líng,ling~dang~ling~ling,ling2~dang1~ling2~ling2,鈴鐺鈴鈴,铃铛铃铃,"NA","NA",LiJingEr,SOUND
